Rooms,Type,Price,Distance,Bathroom,Car,Landsize,Year,Month,Crime
1,u,1015000.0,1.5,1.0,1.0,0.0,2016,7,818.0
2,u,1400000.0,1.5,2.0,1.0,0.0,2016,7,818.0
2,u,1935000.0,1.5,2.0,2.0,0.0,2016,6,818.0
4,h,1475000.0,1.5,1.0,1.0,179.0,2016,5,818.0
2,u,700000.0,1.5,2.0,1.0,0.0,2016,7,818.0
1,u,565000.0,1.5,1.0,0.0,0.0,2016,8,818.0
1,u,750000.0,1.5,1.0,0.0,0.0,2016,4,818.0
2,u,872000.0,1.5,0.0,0.0,0.0,2016,4,818.0
2,u,765000.0,1.5,1.0,1.0,0.0,2016,7,818.0
3,h,810000.0,9.8,1.0,2.0,613.0,2016,2,65.0
4,h,1422000.0,9.8,2.0,2.0,505.0,2016,3,65.0
3,h,1245000.0,9.8,1.0,1.0,64.0,2016,6,65.0
2,h,1430000.0,9.8,1.0,1.0,711.0,2016,7,65.0
4,h,1345000.0,9.8,2.0,2.0,740.0,2016,9,65.0
3,t,800000.0,9.8,3.0,2.0,242.0,2016,11,65.0
3,h,787500.0,9.8,1.0,1.0,556.0,2016,11,65.0
3,h,685000.0,9.8,1.0,2.0,293.0,2016,9,65.0
4,t,652500.0,9.8,2.0,1.0,179.0,2016,9,65.0
5,h,1300000.0,9.8,2.0,2.0,616.0,2016,6,65.0
3,h,925000.0,9.8,2.0,2.0,544.0,2016,8,65.0
3,t,730000.0,9.8,2.0,2.0,0.0,2016,5,65.0
2,u,520000.0,9.8,1.0,2.0,196.0,2016,5,65.0
7,h,1300000.0,9.8,2.0,2.0,614.0,2016,10,65.0
3,h,810000.0,9.8,1.0,2.0,368.0,2016,7,65.0
3,t,970000.0,9.8,2.0,2.0,356.0,2016,8,65.0
3,h,1110000.0,9.8,2.0,2.0,470.0,2016,4,65.0
3,h,1115000.0,9.8,1.0,1.0,688.0,2016,6,65.0
3,h,820000.0,9.8,1.0,2.0,473.0,2016,6,65.0
3,h,670000.0,12.4,1.0,3.0,587.0,2016,2,64.0
3,h,645000.0,12.4,1.0,4.0,661.0,2016,3,64.0
2,h,378000.0,12.4,1.0,1.0,215.0,2016,3,64.0
3,h,585000.0,12.4,1.0,1.0,605.0,2016,5,64.0
3,h,662000.0,12.4,2.0,2.0,620.0,2016,6,64.0
3,h,615000.0,12.4,1.0,2.0,650.0,2016,6,64.0
3,h,650000.0,12.4,1.0,1.0,589.0,2016,6,64.0
3,h,665000.0,12.4,1.0,1.0,726.0,2016,6,64.0
3,h,640000.0,12.4,1.0,4.0,592.0,2016,6,64.0
3,h,526000.0,12.4,1.0,1.0,404.0,2016,6,64.0
3,h,540000.0,12.4,1.0,1.0,614.0,2016,6,64.0
4,h,540000.0,12.4,2.0,3.0,254.0,2016,7,64.0
3,h,625000.0,12.4,1.0,2.0,585.0,2016,9,64.0
3,h,681000.0,12.4,2.0,4.0,587.0,2016,9,64.0
3,h,690000.0,12.4,2.0,2.0,576.0,2016,9,64.0
3,h,640000.0,12.4,1.0,2.0,720.0,2016,9,64.0
3,h,660000.0,12.4,1.0,2.0,622.0,2016,9,64.0
3,h,783000.0,12.4,2.0,1.0,603.0,2016,9,64.0
3,t,553500.0,12.4,2.0,1.0,280.0,2016,11,64.0
2,h,619000.0,12.4,1.0,2.0,640.0,2016,7,64.0
3,t,460000.0,12.4,1.0,1.0,314.0,2016,9,64.0
4,h,570500.0,12.4,2.0,1.0,430.0,2016,9,64.0
1,u,288000.0,12.4,1.0,1.0,69.0,2016,9,64.0
4,h,615000.0,12.4,2.0,3.0,476.0,2016,3,64.0
3,h,751000.0,12.4,6.0,2.0,592.0,2016,8,64.0
3,h,609000.0,12.4,1.0,4.0,528.0,2016,8,64.0
3,h,605000.0,12.4,1.0,2.0,531.0,2016,8,64.0
3,h,691500.0,12.4,1.0,1.0,646.0,2016,8,64.0
3,h,538000.0,12.4,1.0,4.0,789.0,2016,5,64.0
4,h,750000.0,12.4,2.0,1.0,613.0,2016,5,64.0
3,h,650000.0,12.4,1.0,1.0,725.0,2016,10,64.0
4,h,771000.0,12.4,2.0,2.0,647.0,2016,10,64.0
3,h,400000.0,12.4,1.0,1.0,285.0,2016,4,64.0
3,h,527000.0,12.4,1.0,1.0,609.0,2016,4,64.0
3,t,538000.0,12.4,2.0,2.0,217.0,2016,4,64.0
3,h,860000.0,12.4,1.0,4.0,1075.0,2016,4,64.0
3,h,515000.0,12.4,1.0,1.0,599.0,2016,4,64.0
3,h,617000.0,12.4,1.0,1.0,540.0,2016,3,64.0
3,h,550000.0,12.4,1.0,1.0,583.0,2016,8,64.0
4,u,540000.0,12.4,2.0,3.0,209.0,2016,8,64.0
3,h,643000.0,12.4,1.0,2.0,701.0,2016,8,64.0
3,h,631000.0,12.4,2.0,2.0,297.0,2016,8,64.0
3,u,470000.0,12.4,0.0,0.0,261.0,2016,6,64.0
4,h,700500.0,12.4,2.0,2.0,467.0,2016,6,64.0
3,h,532000.0,12.4,1.0,1.0,614.0,2016,5,64.0
2,h,575000.0,12.4,1.0,2.0,621.0,2016,5,64.0
4,h,562000.0,12.4,2.0,2.0,374.0,2016,5,64.0
3,h,620000.0,12.4,1.0,2.0,604.0,2016,5,64.0
4,h,655000.0,12.4,1.0,3.0,664.0,2016,10,64.0
3,h,652500.0,12.4,1.0,1.0,592.0,2016,10,64.0
4,h,1010000.0,12.4,2.0,2.0,607.0,2016,4,64.0
3,h,480000.0,12.4,2.0,2.0,305.0,2016,4,64.0
3,t,492000.0,12.4,1.0,1.0,208.0,2016,7,64.0
3,u,422500.0,12.4,2.0,1.0,195.0,2016,6,64.0
2,h,1550000.0,7.5,1.0,2.0,432.0,2016,2,637.0
3,h,2151000.0,7.5,1.0,2.0,780.0,2016,2,637.0
2,h,1140000.0,7.5,1.0,0.0,230.0,2016,2,637.0
5,h,1700000.0,7.5,3.0,2.0,431.0,2016,5,637.0
3,h,1650000.0,7.5,2.0,2.0,302.0,2016,5,637.0
3,h,1615000.0,7.5,3.0,4.0,459.0,2016,6,637.0
3,h,1600000.0,7.5,2.0,2.0,200.0,2016,6,637.0
3,h,1450000.0,7.5,2.0,2.0,466.0,2016,6,637.0
2,u,490000.0,7.5,1.0,1.0,0.0,2016,6,637.0
3,t,1110000.0,7.5,2.0,2.0,94.0,2016,7,637.0
4,t,1425000.0,7.5,2.0,2.0,154.0,2016,7,637.0
4,h,3100000.0,7.5,2.0,2.0,640.0,2016,9,637.0
2,u,555000.0,7.5,1.0,1.0,0.0,2016,9,637.0
2,u,887000.0,7.5,2.0,2.0,0.0,2016,9,637.0
3,h,1700000.0,7.5,2.0,1.0,646.0,2016,9,637.0
2,h,1585000.0,7.5,1.0,2.0,390.0,2016,9,637.0
3,u,935000.0,7.5,2.0,1.0,144.0,2016,9,637.0
2,u,460000.0,7.5,1.0,1.0,0.0,2016,9,637.0
1,u,365000.0,7.5,1.0,0.0,2274.0,2016,11,637.0
2,u,550000.0,7.5,1.0,1.0,0.0,2016,11,637.0
4,h,2800000.0,7.5,1.0,2.0,764.0,2016,11,637.0
1,u,320000.0,7.5,1.0,1.0,0.0,2016,11,637.0
2,u,573000.0,7.5,1.0,1.0,0.0,2016,7,637.0
2,u,680000.0,7.5,1.0,1.0,0.0,2016,7,637.0
5,h,2250000.0,7.5,2.0,2.0,452.0,2016,4,637.0
4,h,2381000.0,7.5,2.0,2.0,457.0,2016,9,637.0
4,t,1738000.0,7.5,3.0,2.0,324.0,2016,9,637.0
2,h,1582000.0,7.5,2.0,2.0,358.0,2016,9,637.0
3,u,735000.0,7.5,1.0,1.0,0.0,2016,3,637.0
4,h,2920000.0,7.5,3.0,3.0,726.0,2016,3,637.0
4,h,1920000.0,7.5,2.0,2.0,749.0,2016,8,637.0
3,h,1420000.0,7.5,1.0,2.0,362.0,2016,8,637.0
2,u,400000.0,7.5,1.0,1.0,0.0,2016,8,637.0
3,t,1790000.0,7.5,2.0,2.0,0.0,2016,8,637.0
3,h,2100000.0,7.5,1.0,2.0,664.0,2016,8,637.0
2,h,1335000.0,7.5,1.0,0.0,229.0,2016,8,637.0
3,h,1825000.0,7.5,2.0,2.0,431.0,2016,8,637.0
5,h,3500000.0,7.5,2.0,2.0,1250.0,2016,5,637.0
2,u,444000.0,7.5,1.0,1.0,0.0,2016,5,637.0
3,h,1538000.0,7.5,1.0,2.0,287.0,2016,5,637.0
3,h,1320000.0,7.5,2.0,1.0,213.0,2016,5,637.0
3,h,1890000.0,7.5,1.0,2.0,477.0,2016,5,637.0
3,t,1240000.0,7.5,2.0,2.0,155.0,2016,5,637.0
4,h,2450000.0,7.5,2.0,1.0,697.0,2016,10,637.0
3,t,1590000.0,7.5,2.0,2.0,289.0,2016,10,637.0
4,h,2450000.0,7.5,3.0,2.0,523.0,2016,4,637.0
3,h,3020000.0,7.5,2.0,2.0,832.0,2016,4,637.0
3,h,1625000.0,7.5,1.0,3.0,372.0,2016,4,637.0
5,h,2775000.0,7.5,3.0,2.0,864.0,2016,4,637.0
2,u,568000.0,7.5,1.0,1.0,0.0,2016,7,637.0
2,u,706000.0,7.5,1.0,1.0,172.0,2016,7,637.0
5,h,2500000.0,7.5,3.0,3.0,757.0,2016,7,637.0
4,h,2350000.0,7.5,2.0,2.0,556.0,2016,7,637.0
2,h,1385000.0,7.5,1.0,2.0,326.0,2016,7,637.0
2,u,655250.0,7.5,1.0,1.0,1153.0,2016,3,637.0
6,h,1666000.0,7.5,2.0,0.0,350.0,2016,8,637.0
3,h,2040000.0,7.5,1.0,2.0,783.0,2016,5,637.0
2,u,505000.0,7.5,1.0,1.0,0.0,2016,5,637.0
2,u,500000.0,7.5,1.0,1.0,3084.0,2016,10,637.0
2,u,622000.0,7.5,1.0,1.0,0.0,2016,10,637.0
3,h,1650000.0,7.5,1.0,1.0,354.0,2016,10,637.0
1,u,371000.0,7.5,1.0,0.0,917.0,2016,4,637.0
5,h,1900000.0,7.5,3.0,3.0,0.0,2016,4,637.0
3,h,1625000.0,7.5,2.0,1.0,255.0,2016,4,637.0
2,u,701000.0,7.5,1.0,3.0,166.0,2016,4,637.0
2,h,1100000.0,7.5,1.0,2.0,206.0,2016,7,637.0
4,h,2200000.0,7.5,2.0,1.0,588.0,2016,6,637.0
3,h,975000.0,7.5,1.0,1.0,211.0,2016,6,637.0
2,u,546500.0,10.6,1.0,1.0,132.0,2016,2,931.0
3,h,1220000.0,10.6,1.0,1.0,858.0,2016,5,931.0
3,t,550000.0,10.6,1.0,2.0,235.0,2016,5,931.0
2,u,585000.0,10.6,2.0,1.0,0.0,2016,5,931.0
2,t,705000.0,10.6,1.0,1.0,182.0,2016,5,931.0
2,u,420000.0,10.6,1.0,1.0,158.0,2016,6,931.0
3,h,1705000.0,10.6,1.0,2.0,1547.0,2016,9,931.0
2,h,490000.0,10.6,1.0,1.0,187.0,2016,9,931.0
3,h,1110000.0,10.6,1.0,2.0,600.0,2016,11,931.0
2,u,540000.0,10.6,1.0,2.0,153.0,2016,11,931.0
3,h,750000.0,10.6,1.0,2.0,577.0,2016,3,931.0
4,h,1115000.0,10.6,4.0,2.0,642.0,2016,3,931.0
3,h,1000000.0,10.6,2.0,1.0,422.0,2016,6,931.0
2,t,595000.0,10.6,1.0,1.0,88.0,2016,8,931.0
5,h,1401000.0,10.6,2.0,2.0,580.0,2016,10,931.0
3,t,808000.0,10.6,2.0,2.0,255.0,2016,4,931.0
4,h,1031000.0,10.6,1.0,1.0,570.0,2016,4,931.0
2,t,600000.0,10.6,1.0,2.0,145.0,2016,3,931.0
3,h,655000.0,10.6,2.0,2.0,175.0,2016,3,931.0
3,h,1195000.0,10.6,1.0,1.0,662.0,2016,8,931.0
3,h,850000.0,10.6,2.0,2.0,285.0,2016,8,931.0
4,u,830000.0,10.6,2.0,2.0,1180.0,2016,8,931.0
3,h,1076000.0,10.6,1.0,2.0,674.0,2016,8,931.0
4,h,1362000.0,10.6,2.0,2.0,635.0,2016,8,931.0
3,h,1400000.0,10.6,1.0,1.0,827.0,2016,10,931.0
2,u,475000.0,10.6,1.0,2.0,247.0,2016,4,931.0
3,h,1030000.0,10.6,3.0,2.0,649.0,2016,6,931.0
3,h,1455000.0,10.6,1.0,4.0,836.0,2016,6,931.0
3,h,1125000.0,10.6,1.0,2.0,0.0,2016,6,931.0
5,h,3850000.0,9.0,4.0,2.0,2064.0,2016,2,110.0
3,h,1605000.0,9.0,1.0,1.0,624.0,2016,5,110.0
2,u,470000.0,9.0,1.0,1.0,1473.0,2016,5,110.0
3,h,2150000.0,9.0,2.0,2.0,1232.0,2016,6,110.0
4,h,1740000.0,9.0,3.0,3.0,948.0,2016,6,110.0
4,h,1660000.0,9.0,2.0,2.0,830.0,2016,7,110.0
3,u,1260000.0,9.0,2.0,2.0,356.0,2016,9,110.0
4,h,2200000.0,9.0,2.0,2.0,1004.0,2016,11,110.0
2,u,485000.0,9.0,1.0,1.0,0.0,2016,7,110.0
3,h,1651000.0,9.0,1.0,1.0,1073.0,2016,6,110.0
4,h,1875000.0,9.0,3.0,2.0,583.0,2016,5,110.0
5,h,1797000.0,9.0,3.0,3.0,826.0,2016,4,110.0
3,t,1050000.0,9.0,2.0,1.0,180.0,2016,7,110.0
1,u,405000.0,9.0,1.0,1.0,0.0,2016,7,110.0
3,h,350000.0,14.5,1.0,2.0,600.0,2016,6,290.0
2,u,280000.0,14.5,1.0,1.0,197.0,2016,3,290.0
3,h,425000.0,14.5,1.0,2.0,650.0,2016,3,290.0
3,h,600000.0,14.5,1.0,2.0,647.0,2016,4,290.0
3,h,460000.0,14.5,1.0,1.0,601.0,2016,8,290.0
3,h,495000.0,14.5,1.0,2.0,598.0,2016,10,290.0
2,h,472500.0,14.5,1.0,2.0,729.0,2016,4,290.0
3,h,421000.0,14.5,1.0,1.0,607.0,2016,6,290.0
3,u,480000.0,12.4,2.0,1.0,218.0,2016,2,267.0
3,h,980000.0,12.4,1.0,1.0,907.0,2016,7,267.0
4,h,610000.0,12.4,1.0,1.0,465.0,2016,11,267.0
3,h,690000.0,12.4,1.0,2.0,556.0,2016,10,267.0
3,h,607500.0,12.4,2.0,1.0,468.0,2016,7,267.0
2,h,705500.0,12.4,1.0,1.0,770.0,2016,6,267.0
2,h,677200.0,7.8,2.0,1.0,180.0,2016,2,152.0
3,h,1155000.0,7.8,2.0,2.0,269.0,2016,3,152.0
3,h,817000.0,7.8,1.0,1.0,259.0,2016,5,152.0
3,h,1035000.0,7.8,2.0,2.0,275.0,2016,5,152.0
2,h,677500.0,7.8,1.0,1.0,224.0,2016,6,152.0
1,h,630000.0,7.8,1.0,1.0,370.0,2016,9,152.0
3,h,760000.0,7.8,1.0,1.0,350.0,2016,9,152.0
2,h,730000.0,7.8,2.0,0.0,84.0,2016,11,152.0
1,h,750000.0,7.8,1.0,0.0,272.0,2016,9,152.0
2,u,440000.0,7.8,1.0,1.0,117.0,2016,9,152.0
2,h,685000.0,7.8,1.0,1.0,220.0,2016,8,152.0
3,h,1340000.0,7.8,2.0,0.0,272.0,2016,10,152.0
4,h,925000.0,7.8,2.0,1.0,276.0,2016,10,152.0
2,u,270000.0,7.8,1.0,1.0,0.0,2016,4,152.0
4,h,1275000.0,7.8,2.0,1.0,274.0,2016,8,152.0
3,h,925000.0,7.8,1.0,1.0,275.0,2016,8,152.0
4,h,1336000.0,7.8,2.0,1.0,343.0,2016,6,152.0
1,u,200000.0,7.8,1.0,1.0,0.0,2016,6,152.0
3,t,1160000.0,12.1,2.0,2.0,302.0,2016,3,407.0
3,t,1100000.0,12.1,2.0,2.0,242.0,2016,3,407.0
3,h,820000.0,12.1,1.0,1.0,274.0,2016,3,407.0
2,t,690000.0,12.1,1.0,1.0,129.0,2016,3,407.0
2,u,740000.0,12.1,1.0,1.0,161.0,2016,5,407.0
3,u,975000.0,12.1,2.0,1.0,277.0,2016,6,407.0
3,h,1060000.0,12.1,1.0,2.0,595.0,2016,6,407.0
2,u,680000.0,12.1,1.0,2.0,275.0,2016,6,407.0
2,u,825000.0,12.1,1.0,1.0,0.0,2016,7,407.0
3,h,1430000.0,12.1,1.0,2.0,618.0,2016,9,407.0
2,h,435000.0,12.1,1.0,1.0,697.0,2016,11,407.0
3,h,1370000.0,12.1,2.0,2.0,834.0,2016,11,407.0
2,u,605000.0,12.1,2.0,2.0,5289.0,2016,11,407.0
3,h,1355000.0,12.1,1.0,6.0,612.0,2016,11,407.0
3,t,785000.0,12.1,2.0,2.0,0.0,2016,7,407.0
3,h,1420000.0,12.1,1.0,1.0,700.0,2016,7,407.0
4,h,1610000.0,12.1,2.0,2.0,660.0,2016,9,407.0
1,u,290000.0,12.1,1.0,1.0,0.0,2016,9,407.0
2,h,910500.0,12.1,1.0,2.0,313.0,2016,9,407.0
1,u,256500.0,12.1,1.0,1.0,0.0,2016,5,407.0
3,h,1365000.0,12.1,2.0,2.0,627.0,2016,10,407.0
3,t,860000.0,12.1,2.0,2.0,0.0,2016,4,407.0
5,h,1300000.0,12.1,2.0,2.0,683.0,2016,7,407.0
3,u,835000.0,12.1,1.0,1.0,181.0,2016,7,407.0
2,t,720000.0,12.1,2.0,2.0,1318.0,2016,3,407.0
2,h,861500.0,12.1,2.0,1.0,293.0,2016,8,407.0
2,u,500000.0,12.1,2.0,1.0,5289.0,2016,8,407.0
4,h,1670000.0,12.1,2.0,1.0,690.0,2016,8,407.0
2,u,603000.0,12.1,1.0,1.0,102.0,2016,6,407.0
3,h,1076000.0,12.1,1.0,1.0,554.0,2016,6,407.0
3,h,1100000.0,12.1,2.0,2.0,506.0,2016,5,407.0
1,u,291000.0,12.1,1.0,1.0,0.0,2016,5,407.0
4,t,1200000.0,12.1,3.0,2.0,297.0,2016,10,407.0
3,h,1090000.0,12.1,2.0,2.0,553.0,2016,10,407.0
3,h,1220000.0,12.1,1.0,2.0,735.0,2016,4,407.0
4,h,1800000.0,12.1,2.0,2.0,990.0,2016,4,407.0
2,u,435000.0,12.1,1.0,1.0,0.0,2016,7,407.0
4,h,1641000.0,12.1,1.0,1.0,560.0,2016,7,407.0
2,t,745500.0,12.1,1.0,1.0,186.0,2016,6,407.0
3,h,1260000.0,12.1,1.0,1.0,345.0,2016,6,407.0
3,h,1401000.0,11.8,2.0,2.0,650.0,2016,2,260.0
4,h,2250000.0,11.8,1.0,2.0,903.0,2016,2,260.0
4,h,1715000.0,11.8,2.0,2.0,705.0,2016,2,260.0
2,h,1960000.0,11.8,1.0,1.0,719.0,2016,2,260.0
1,u,250000.0,11.8,1.0,1.0,0.0,2016,3,260.0
4,h,1920000.0,11.8,1.0,1.0,805.0,2016,3,260.0
3,h,1256000.0,11.8,2.0,2.0,378.0,2016,5,260.0
4,h,1918000.0,11.8,2.0,1.0,678.0,2016,5,260.0
3,u,900000.0,11.8,1.0,1.0,265.0,2016,5,260.0
4,h,1875000.0,11.8,2.0,2.0,702.0,2016,6,260.0
2,h,1250000.0,11.8,1.0,1.0,516.0,2016,7,260.0
2,h,1360000.0,11.8,1.0,1.0,690.0,2016,7,260.0
3,h,1770000.0,11.8,2.0,2.0,667.0,2016,9,260.0
2,u,435000.0,11.8,1.0,1.0,0.0,2016,9,260.0
5,h,1836000.0,11.8,3.0,4.0,464.0,2016,9,260.0
3,t,1250000.0,11.8,2.0,2.0,326.0,2016,9,260.0
2,u,950000.0,11.8,1.0,1.0,0.0,2016,9,260.0
1,u,260000.0,11.8,1.0,1.0,0.0,2016,11,260.0
3,u,822500.0,11.8,2.0,3.0,0.0,2016,11,260.0
2,h,810000.0,11.8,1.0,1.0,210.0,2016,11,260.0
3,h,1322000.0,11.8,1.0,1.0,551.0,2016,11,260.0
2,h,861000.0,11.8,1.0,1.0,0.0,2016,4,260.0
2,h,765000.0,11.8,1.0,2.0,300.0,2016,4,260.0
3,u,973000.0,11.8,2.0,2.0,379.0,2016,9,260.0
4,h,1845000.0,11.8,3.0,1.0,718.0,2016,9,260.0
3,h,1535000.0,11.8,1.0,2.0,578.0,2016,9,260.0
4,h,2005000.0,11.8,2.0,2.0,691.0,2016,9,260.0
3,u,932000.0,11.8,2.0,1.0,180.0,2016,9,260.0
4,h,1500000.0,11.8,2.0,2.0,862.0,2016,3,260.0
1,u,260000.0,11.8,1.0,1.0,0.0,2016,3,260.0
4,h,1390000.0,11.8,2.0,2.0,666.0,2016,6,260.0
3,h,940000.0,11.8,1.0,1.0,397.0,2016,6,260.0
1,u,296000.0,11.8,1.0,1.0,0.0,2016,8,260.0
2,u,475000.0,11.8,1.0,1.0,0.0,2016,10,260.0
3,u,820000.0,11.8,2.0,1.0,238.0,2016,4,260.0
3,u,940000.0,11.8,2.0,1.0,382.0,2016,3,260.0
2,h,1668000.0,11.8,1.0,2.0,595.0,2016,8,260.0
1,u,362000.0,11.8,1.0,1.0,0.0,2016,6,260.0
2,u,410000.0,11.8,1.0,1.0,0.0,2016,6,260.0
4,t,1197000.0,11.8,2.0,2.0,144.0,2016,5,260.0
3,h,1690000.0,11.8,2.0,2.0,692.0,2016,5,260.0
1,u,447000.0,11.8,1.0,1.0,0.0,2016,10,260.0
2,h,1177000.0,11.8,1.0,2.0,452.0,2016,10,260.0
2,u,617500.0,11.8,1.0,1.0,94.0,2016,4,260.0
2,u,479500.0,11.8,1.0,1.0,0.0,2016,4,260.0
4,h,2050000.0,11.8,2.0,2.0,647.0,2016,7,260.0
2,u,405000.0,11.8,1.0,1.0,0.0,2016,7,260.0
2,u,450000.0,11.8,1.0,1.0,0.0,2016,6,260.0
3,h,1061000.0,8.2,1.0,1.0,533.0,2016,2,635.0
6,h,1020000.0,8.2,3.0,2.0,554.0,2016,2,635.0
2,h,912500.0,8.2,1.0,1.0,444.0,2016,2,635.0
3,h,1074000.0,8.2,2.0,2.0,355.0,2016,2,635.0
3,h,1021000.0,8.2,1.0,2.0,601.0,2016,2,635.0
3,h,1415000.0,8.2,1.0,6.0,970.0,2016,3,635.0
4,h,850000.0,8.2,2.0,2.0,497.0,2016,3,635.0
6,u,520000.0,8.2,2.0,1.0,0.0,2016,6,635.0
3,u,347000.0,8.2,1.0,1.0,0.0,2016,6,635.0
4,h,1225000.0,8.2,2.0,2.0,0.0,2016,6,635.0
2,h,438000.0,8.2,1.0,2.0,0.0,2016,7,635.0
2,h,360000.0,8.2,1.0,1.0,92.0,2016,7,635.0
2,t,620000.0,8.2,1.0,1.0,144.0,2016,9,635.0
2,h,415000.0,8.2,1.0,1.0,80.0,2016,9,635.0
3,h,723000.0,8.2,1.0,2.0,302.0,2016,9,635.0
4,u,530000.0,8.2,2.0,1.0,0.0,2016,9,635.0
3,h,967000.0,8.2,1.0,2.0,347.0,2016,9,635.0
3,h,840000.0,8.2,1.0,1.0,442.0,2016,9,635.0
2,u,470000.0,8.2,1.0,1.0,0.0,2016,11,635.0
3,h,820000.0,8.2,1.0,3.0,440.0,2016,11,635.0
3,h,756000.0,8.2,1.0,1.0,353.0,2016,7,635.0
3,h,845000.0,8.2,1.0,4.0,596.0,2016,4,635.0
4,h,850000.0,8.2,1.0,3.0,511.0,2016,9,635.0
3,t,620000.0,8.2,1.0,2.0,255.0,2016,9,635.0
2,h,1001000.0,8.2,1.0,4.0,596.0,2016,9,635.0
3,h,875000.0,8.2,2.0,3.0,336.0,2016,9,635.0
2,t,520000.0,8.2,1.0,1.0,148.0,2016,6,635.0
3,h,915000.0,8.2,1.0,2.0,434.0,2016,8,635.0
4,h,830000.0,8.2,1.0,2.0,426.0,2016,8,635.0
5,h,691000.0,8.2,1.0,1.0,466.0,2016,5,635.0
3,h,991000.0,8.2,1.0,4.0,495.0,2016,10,635.0
3,h,913000.0,8.2,1.0,3.0,448.0,2016,10,635.0
2,h,850000.0,8.2,1.0,2.0,462.0,2016,4,635.0
2,h,705000.0,8.2,1.0,1.0,308.0,2016,4,635.0
3,h,709000.0,8.2,1.0,1.0,405.0,2016,4,635.0
3,h,900000.0,8.2,2.0,3.0,446.0,2016,8,635.0
2,h,790000.0,8.2,1.0,1.0,259.0,2016,8,635.0
2,h,770000.0,8.2,1.0,1.0,267.0,2016,8,635.0
2,h,495000.0,8.2,1.0,2.0,161.0,2016,8,635.0
3,h,1151500.0,8.2,1.0,2.0,536.0,2016,6,635.0
3,h,860000.0,8.2,1.0,2.0,501.0,2016,6,635.0
3,h,805000.0,8.2,1.0,3.0,372.0,2016,5,635.0
2,u,262500.0,8.2,1.0,1.0,0.0,2016,10,635.0
2,h,450000.0,8.2,1.0,1.0,0.0,2016,10,635.0
3,h,935000.0,8.2,2.0,3.0,466.0,2016,10,635.0
4,h,830000.0,8.2,2.0,1.0,665.0,2016,10,635.0
2,u,456000.0,8.2,1.0,1.0,0.0,2016,4,635.0
3,h,660000.0,8.2,1.0,1.0,321.0,2016,4,635.0
2,u,420000.0,8.2,1.0,1.0,781.0,2016,7,635.0
3,h,820000.0,8.2,2.0,2.0,335.0,2016,7,635.0
5,h,1030000.0,8.2,2.0,2.0,352.0,2016,6,635.0
3,h,878000.0,8.2,1.0,1.0,397.0,2016,6,635.0
2,h,765000.0,13.9,1.0,2.0,672.0,2016,3,389.0
3,h,593000.0,13.9,2.0,2.0,605.0,2016,3,389.0
4,h,816000.0,13.9,1.0,2.0,837.0,2016,9,389.0
3,h,720000.0,13.9,1.0,1.0,706.0,2016,9,389.0
2,h,670000.0,13.9,1.0,2.0,697.0,2016,9,389.0
2,h,600000.0,13.9,1.0,1.0,534.0,2016,4,389.0
3,h,600000.0,13.9,1.0,1.0,697.0,2016,4,389.0
1,u,185000.0,13.9,1.0,1.0,2347.0,2016,7,389.0
2,u,463000.0,13.9,1.0,1.0,199.0,2016,8,389.0
2,t,319000.0,13.9,1.0,1.0,0.0,2016,8,389.0
2,h,541000.0,13.9,1.0,1.0,497.0,2016,5,389.0
3,h,760000.0,13.9,1.0,2.0,534.0,2016,10,389.0
3,h,840000.0,13.9,1.0,0.0,697.0,2016,10,389.0
1,u,145000.0,13.9,1.0,1.0,36.0,2016,4,389.0
2,h,460000.0,13.9,1.0,2.0,463.0,2016,6,389.0
2,u,190000.0,13.9,1.0,1.0,0.0,2016,6,389.0
3,t,430000.0,10.9,1.0,1.0,131.0,2016,9,82.0
3,h,892000.0,10.9,1.0,2.0,715.0,2016,7,82.0
2,u,695000.0,10.4,2.0,1.0,0.0,2016,3,222.0
3,h,1160000.0,10.4,1.0,2.0,553.0,2016,7,222.0
3,h,1330000.0,10.4,2.0,1.0,295.0,2016,9,222.0
2,u,695000.0,10.4,1.0,1.0,1035.0,2016,9,222.0
2,u,812000.0,10.4,1.0,1.0,0.0,2016,5,222.0
2,u,350000.0,10.4,1.0,1.0,0.0,2016,5,222.0
2,h,630000.0,10.4,1.0,1.0,100.0,2016,10,222.0
2,t,635000.0,10.4,2.0,1.0,81.0,2016,10,222.0
2,t,636500.0,10.4,1.0,1.0,0.0,2016,4,222.0
5,h,2575000.0,10.4,3.0,2.0,688.0,2016,7,222.0
2,u,445000.0,10.4,1.0,1.0,0.0,2016,8,222.0
2,u,640000.0,10.4,1.0,1.0,1784.0,2016,6,222.0
2,h,305000.0,14.0,1.0,1.0,0.0,2016,3,946.0
2,u,400000.0,14.0,1.0,1.0,0.0,2016,6,946.0
3,h,880000.0,14.0,1.0,1.0,670.0,2016,6,946.0
3,h,1076000.0,14.0,1.0,2.0,689.0,2016,7,946.0
2,h,600000.0,14.0,1.0,1.0,211.0,2016,11,946.0
3,h,1225000.0,14.0,1.0,2.0,553.0,2016,11,946.0
3,h,1035000.0,14.0,1.0,2.0,650.0,2016,11,946.0
3,u,690000.0,14.0,1.0,2.0,340.0,2016,9,946.0
3,h,1050000.0,14.0,2.0,2.0,544.0,2016,9,946.0
3,h,1045000.0,14.0,1.0,2.0,643.0,2016,8,946.0
